CLIENTNUM,idstatus,Months_Inactive_12_mon,Contacts_Count_12_mon,Total_Trans_Amt,Total_Trans_Ct,Avg_Utilization_Ratio
712961658,1,1,1,5321000,78,0.67100000381469727
712965183,1,2,3,1188000,35,0.78100001811981201
712966458,1,2,3,14807000,115,0
712967508,1,1,2,5038000,86,0.42500001192092896
712968708,1,3,1,5167000,78,0.75999999046325684
712971708,1,0,3,4648000,80,0.34700000286102295
712973733,1,2,2,1393000,38,0.10100000351667404
712974558,1,3,1,4546000,89,0
712977183,1,3,0,1421000,22,5.4999999701976776E-2
712979133,2,2,2,646000,10,3.2999999821186066E-2
712980333,1,3,3,2584000,66,7.6999999582767487E-2
712981383,1,2,2,1052000,16,0.17900000512599945
712982808,2,3,3,2388000,42,0
712984983,1,3,2,7739000,101,0.82400000095367432
712986483,1,5,2,3993000,73,0
712987608,1,3,3,4263000,84,0.80199998617172241
712988958,1,2,0,3253000,62,0.85699999332427979
712990458,1,2,1,13653000,113,6.1999998986721039E-2
712991808,1,5,1,1596000,26,0.68999999761581421
712993008,1,3,1,4533000,68,0.49300000071525574
712996833,1,2,2,4309000,86,0.47200000286102295
712998033,2,2,2,2109000,44,0
712999008,1,1,1,4316000,72,0.67400002479553223
713000058,1,2,3,4075000,75,0
713003358,2,2,2,4983000,40,4.999999888241291E-3
713004933,2,2,1,2634000,51,0.34200000762939453
713005908,1,2,3,4772000,83,0.76899999380111694
713008308,1,3,2,1861000,42,0.21799999475479126
713009208,1,2,3,4292000,66,0.78700000047683716
713010483,1,1,3,1572000,57,0.81000000238418579
713011683,2,2,4,2055000,43,0
713013483,1,3,3,3754000,58,0.63599997758865356
713014533,1,3,4,3557000,64,0.28299999237060547
713015433,1,4,3,4543000,71,0.45800000429153442
713016633,1,3,2,1984000,36,0.29600000381469727
713017758,1,2,2,5056000,85,0.6940000057220459
713019783,1,3,3,4081000,72,0.67900002002716064
713021208,2,3,3,1353000,40,0
713023158,1,1,2,4239000,78,0.73900002241134644
713025558,2,2,3,1935000,47,0
713027058,2,2,3,2595000,31,0
713029683,1,4,1,4738000,82,0.25
713030958,1,3,2,1964000,54,0
713032233,1,1,4,4812000,83,0.83899998664855957
713036208,1,2,2,15751000,107,0.30300000309944153
713037333,1,1,2,3561000,57,0
713039808,1,2,1,1801000,48,0
713041683,2,2,4,1867000,34,0
713043183,1,2,4,4313000,84,0.76599997282028198
713047608,2,1,3,2134000,41,0.84299999475479126
713048733,1,1,1,4054000,75,5.4000001400709152E-2
713049933,1,2,2,2144000,44,0
713053383,2,1,3,853000,12,2.3000000044703484E-2
713056083,1,2,4,4037000,87,0
713057658,1,1,4,4128000,72,0.23600000143051147
713058858,2,3,2,2130000,48,0.53899997472763062
713060283,1,1,3,3746000,81,0.16300000250339508
713061558,1,1,2,1088000,24,0.31099998950958252
713063958,1,1,3,5010000,85,0.14300000667572021
713064783,1,3,4,4205000,83,0.38400000333786011
713067033,1,3,3,2539000,50,0.19900000095367432
713068833,1,2,1,4687000,85,0.62199997901916504
713070033,1,3,2,4830000,79,0.54699999094009399
713071383,1,3,3,8554000,99,0.46399998664855957
713072358,1,1,3,12878000,104,3.9000000804662704E-2
713075283,1,1,4,1818000,51,0.12099999934434891
713079108,1,3,2,3660000,72,0.49799999594688416
713081583,1,2,3,4647000,86,0.54100000858306885
713082708,1,2,2,4183000,67,0.20000000298023224
713084208,2,3,3,2397000,46,0
713086008,1,1,0,1731000,34,0.93500000238418579
713086908,1,2,2,2520000,51,0.75499999523162842
713087958,1,3,2,7919000,85,3.9000000804662704E-2
713089458,1,2,2,3411000,78,0.13199999928474426
713090658,1,2,2,8061000,98,0.54100000858306885
713094483,1,2,4,4741000,78,0
713095533,1,3,3,1198000,31,0.63700002431869507
713096583,2,3,2,2294000,40,0.37799999117851257
713101383,1,1,1,5402000,87,0
713102733,1,3,2,8195000,94,0.10999999940395355
713104458,2,3,5,998000,25,0
713105508,1,3,3,3754000,53,5.9000000357627869E-2
713108433,1,4,4,1476000,37,0.28400000929832458
713110908,1,6,5,1719000,45,0.75400000810623169
713111883,1,1,2,3783000,70,7.0000000298023224E-2
713114133,2,2,3,2092000,38,0
713115483,2,3,3,2275000,45,0
713118183,1,1,2,13117000,108,0.11599999666213989
713119308,1,4,3,4339000,82,0
713120433,1,2,3,4569000,82,0.37000000476837158
713121408,1,3,2,4372000,69,0.41899999976158142
713124558,1,1,4,4249000,75,0.1080000028014183
713126733,1,2,2,1220000,30,0.14399999380111694
713127708,1,1,4,3766000,63,0
713128833,1,3,2,1478000,38,0.27500000596046448
713131158,2,3,1,8199000,59,0
713132133,1,2,4,5103000,81,0.62300002574920654
713133258,1,2,3,8872000,86,5.7999998331069946E-2
713134458,1,1,1,1097000,24,0
713135883,1,3,0,1723000,51,0.16599999368190765
713137233,1,3,0,994000,24,6.4000003039836884E-2
713138433,1,2,3,3206000,54,6.8999998271465302E-2
713144208,2,4,4,2053000,49,5.7000000029802322E-2
713146683,1,3,2,5473000,79,0
713149683,1,1,4,1264000,31,0.17900000512599945
713151258,1,1,4,3524000,69,0
713152383,1,1,1,4405000,82,0.88599997758865356
713153733,2,3,3,2061000,36,0.58499997854232788
713158083,2,4,4,2185000,41,0
713159133,1,2,2,13785000,117,0.10400000214576721
713160258,1,2,3,4349000,90,0.67000001668930054
713162358,1,3,2,4050000,72,0.05299999937415123
713163258,2,3,3,1959000,52,0
713166333,1,2,1,4467000,73,8.7999999523162842E-2
713167383,1,2,2,5154000,81,0.67000001668930054
713168733,1,3,3,3887000,61,0.85799998044967651
713171358,1,1,2,3880000,74,0
713172408,1,2,4,1440000,37,6.1999998986721039E-2
713175483,1,2,2,3745000,74,0.14499999582767487
713177808,1,1,0,5405000,87,0
713179083,1,2,1,4419000,75,0.47999998927116394
713180433,1,3,2,4837000,87,0.63999998569488525
713181558,1,1,3,4201000,73,0
713182458,1,1,2,1288000,29,0.14699999988079071
713183508,1,3,2,4861000,82,0.42100000381469727
713184858,1,3,4,4196000,71,0.5690000057220459
713186058,2,2,3,2191000,51,0
713187033,1,2,2,1767000,38,0.10100000351667404
713188383,1,2,4,1446000,22,0.81599998474121094
713193408,1,3,3,3816000,75,0.81999999284744263
713194608,1,3,2,2171000,58,0.71100002527236938
713195808,1,3,4,2792000,51,0.10700000077486038
713197308,1,2,1,7612000,82,0
713199558,1,3,2,3669000,58,0.46799999475479126
713203908,1,1,3,1833000,27,0.7850000262260437
713205108,1,1,1,3873000,76,0.54500001668930054
713206683,2,1,3,1028000,26,0
713208033,1,3,0,7679000,64,0.18500000238418579
713209308,1,3,2,7971000,97,0.10599999874830246
713213133,1,2,1,4972000,76,0.24500000476837158
713214558,1,3,3,3608000,68,0.83499997854232788
713216883,1,3,4,2003000,41,0.54400002956390381
713217858,1,3,3,1204000,28,0
713220258,1,3,2,1299000,29,0.25900000333786011
713227233,1,2,2,4374000,79,0
713229633,2,2,4,2061000,47,0
713231658,1,2,3,3744000,52,0.20100000500679016
713233908,1,3,3,2883000,93,0
713236458,1,2,3,8295000,113,0.13300000131130219
713237958,1,1,4,1868000,43,0.7929999828338623
713239308,1,3,3,4640000,85,0.63200002908706665
713240133,1,3,1,5099000,60,0.15800000727176666
713241033,1,3,3,2405000,49,0.18899999558925629
713242383,2,1,2,7721000,75,2.3000000044703484E-2
713246208,1,2,4,4548000,54,9.8999999463558197E-2
713247408,1,1,2,4333000,68,0.46500000357627869
713249883,1,3,3,4572000,81,0.25999999046325684
713251008,1,3,1,3921000,63,0.62599998712539673
713253858,2,2,3,2176000,40,0
713254983,1,2,2,4355000,70,4.6000000089406967E-2
713256033,1,3,3,3955000,74,0.38400000333786011
713257083,1,3,1,4343000,66,0.62400001287460327
713259858,2,1,3,982000,22,0
713261133,2,2,3,2221000,40,0
713263758,1,2,2,5085000,78,0.86400002241134644
713264583,1,3,2,4486000,71,3.2999999821186066E-2
713265858,1,2,2,4795000,92,3.9000000804662704E-2
713267133,1,1,2,3088000,65,0.13099999725818634
713269533,2,3,1,8847000,85,0.25299999117851257
713271708,1,2,2,4454000,74,0
713274183,1,1,3,4182000,85,0.28400000929832458
713276733,1,1,3,4490000,90,0.59200000762939453
713277783,1,2,2,2168000,55,4.8000000417232513E-2
713279808,1,3,3,1816000,30,0.23299999535083771
713281833,2,2,3,9456000,79,0.18500000238418579
713282733,1,3,1,4341000,64,0.5130000114440918
713283933,2,3,3,2273000,44,0
713285058,1,3,4,4275000,76,0.70899999141693115
713287608,1,4,4,2412000,62,0.38600000739097595
713289183,1,2,1,4270000,76,0.73000001907348633
713292933,1,2,2,2156000,64,6.8999998271465302E-2
713293983,1,3,2,15313000,91,0.74299997091293335
713295183,1,2,3,3897000,75,7.5999997556209564E-2
713299758,1,3,3,7422000,87,0.14399999380111694
713301633,1,1,1,4402000,87,0.69199997186660767
713302758,1,4,1,8160000,92,9.8999999463558197E-2
713303733,1,3,2,1564000,33,0.46200001239776611
713305233,1,5,2,4802000,81,0
713307708,1,3,2,1541000,37,0.86900001764297485
713308683,1,2,2,1139000,39,0.4779999852180481
713309583,1,3,4,2177000,59,0.71799999475479126
713310558,1,2,2,4130000,74,0.79600000381469727
713312208,2,2,3,1868000,38,0
713314533,2,2,3,1993000,41,0
713315433,1,1,2,15802000,118,0
713316558,1,2,2,3776000,70,0
713318733,2,2,3,8376000,64,0
713320008,1,3,2,4172000,66,0.15399999916553497
713321508,1,1,4,4579000,87,0.59799998998641968
713322633,1,3,3,1682000,39,0.93000000715255737
713325108,1,3,3,1845000,40,0.32600000500679016
713328108,1,2,2,5189000,79,0.62699997425079346
713330133,1,3,2,13299000,95,0.23000000417232513
713331408,1,2,5,1792000,36,0.18999999761581421
713333433,2,4,4,1477000,30,0
713334483,2,2,3,2263000,35,0
713336883,2,3,4,2285000,46,0
713339283,1,3,4,4135000,71,0.12600000202655792
713343333,1,3,4,4065000,77,0.19799999892711639
713345508,1,3,2,4471000,83,0.7149999737739563
713346558,1,2,4,1900000,28,0.13099999725818634
713347608,2,3,2,9442000,69,0
713348433,1,3,2,4477000,62,0.48600000143051147
713350908,1,3,3,3636000,68,0.71100002527236938
713352183,1,1,2,1793000,33,0.17100000381469727
713355708,1,6,3,5238000,84,0.39599999785423279
713356833,1,1,4,1578000,34,0.67799997329711914
713358633,1,1,2,2768000,68,8.9000001549720764E-2
713362158,1,1,4,3519000,70,0
713363583,1,1,2,3345000,69,0.46200001239776611
713364783,1,3,0,8108000,85,0.29199999570846558
713366583,1,1,3,1405000,40,0.55199998617172241
713367858,1,2,2,8042000,85,0.70499998331069946
713368833,1,3,4,3906000,64,0.36000001430511475
713370033,2,1,4,2014000,53,0
713371233,1,1,2,3320000,55,5.4000001400709152E-2
713372583,1,2,0,3786000,67,0
713373708,2,3,3,2464000,57,0
713374533,1,2,2,3913000,90,0.54600000381469727
713375658,1,3,3,2298000,67,0
713378133,1,2,3,2445000,60,0.19599999487400055
713379258,1,1,2,15925000,100,0.31600001454353333
713380308,1,2,1,4092000,76,0
713381433,2,3,3,1868000,30,0.17399999499320984
713382558,1,1,2,4304000,81,0.46200001239776611
713384508,1,3,1,2698000,73,0.4830000102519989
713388108,2,2,3,2162000,36,0
713389233,1,2,2,3418000,58,0
713390433,2,3,2,6782000,67,7.2999998927116394E-2
713394858,1,2,2,4581000,60,0
713396358,1,1,3,4878000,71,0.22900000214576721
713398158,1,2,2,15005000,89,0.43799999356269836
713399583,2,3,4,8636000,74,7.0000000298023224E-2
713401758,1,2,3,4897000,75,0.4309999942779541
713405133,1,2,3,4976000,93,0.36800000071525574
713407458,1,2,4,3946000,74,0.79600000381469727
713412558,1,3,1,2674000,67,0.20299999415874481
713413758,1,3,3,2270000,44,0.58099997043609619
713416233,1,2,2,1841000,46,0.63999998569488525
713417433,1,1,3,4496000,77,0
713418558,1,1,0,3819000,71,0
713419908,1,2,3,4537000,72,0
713422083,2,3,3,2560000,59,0
713424108,1,1,3,2591000,57,0.54799997806549072
713425383,2,3,2,4923000,56,0.25900000333786011
713426358,1,2,3,2395000,62,0
713428833,1,1,3,7613000,90,0.164000004529953
713431008,1,3,0,4198000,77,0
713432508,1,3,2,4593000,72,0.40400001406669617
713435058,1,2,3,4715000,66,0.75499999523162842
713436183,1,3,2,4739000,80,0
713437008,2,2,3,9038000,64,0.27300000190734863
713438358,1,1,2,1768000,56,0.35100001096725464
713440833,1,3,3,4348000,84,0.91500002145767212
713441958,1,3,2,1245000,25,9.0000003576278687E-2
713442933,1,3,3,5219000,86,0.70899999141693115
713444058,1,1,1,3381000,51,0.12800000607967377
713445183,1,3,2,2794000,58,0.45899999141693115
713446083,1,2,3,3996000,65,0.15000000596046448
713447583,1,3,2,5480000,58,0.53100001811981201
713451408,1,1,3,3392000,70,0.85100001096725464
713452533,1,3,3,3427000,64,0
713453733,1,1,3,3428000,84,0.65399998426437378
713455233,1,2,1,4026000,65,4.1000001132488251E-2
713456583,1,2,2,3247000,70,4.3000001460313797E-2
713460258,1,1,3,8987000,89,4.8999998718500137E-2
713461533,1,2,1,3042000,73,4.5000001788139343E-2
713462508,1,1,1,13289000,121,0.49000000953674316
713463708,2,2,3,2493000,42,0
713464983,1,3,4,3479000,76,0.21299999952316284
713466033,2,2,3,2015000,33,0
713469333,1,2,4,1777000,56,7.4000000953674316E-2
713474733,2,3,2,1783000,40,0.22699999809265137
713475633,1,3,3,14204000,96,6.4000003039836884E-2
713476758,1,1,1,4309000,77,0.15800000727176666
713480583,1,2,2,1612000,47,0
713482608,1,1,2,4060000,79,0.210999995470047
713484483,1,1,2,2298000,55,2.6000000536441803E-2
713486583,1,2,1,8838000,97,0.125
713487633,1,4,2,7663000,91,5.2000001072883606E-2
713489358,1,3,2,3763000,82,0
713490483,1,2,2,1755000,54,0
713492583,2,2,2,2308000,35,0
713497983,1,2,2,3459000,53,0
713499408,1,2,2,4109000,71,0
713503983,1,1,3,3623000,71,0.55000001192092896
713508333,1,4,3,4591000,85,0.64499998092651367
713509908,1,1,1,4719000,90,0.6029999852180481
713511108,1,3,4,1397000,43,0.58899998664855957
713512308,2,3,1,2229000,45,0
713514633,2,4,2,8291000,69,0
713516433,1,1,0,2934000,80,0.13699999451637268
713519508,1,1,1,5065000,80,0.49900001287460327
713520858,1,3,2,16023000,119,0.50900000333786011
713522058,1,2,3,4299000,59,0.43999999761581421
713526258,2,3,4,2020000,33,0
713529858,1,2,3,2492000,71,8.9000001549720764E-2
713530833,2,3,3,596000,15,0.54799997806549072
713531808,1,1,1,4475000,74,0
713532858,1,1,2,4077000,70,0.29300001263618469
713533983,1,3,4,1590000,33,0.46700000762939453
713535033,1,3,2,3200000,91,6.1999998986721039E-2
713536158,1,3,2,1597000,31,0
713537733,1,2,3,7582000,95,4.1000001132488251E-2
713539833,1,1,3,1716000,29,0
713541033,1,2,3,4571000,85,0.72600001096725464
713542008,1,2,3,4236000,83,0
713542908,1,2,3,15645000,117,0.31200000643730164
713546883,1,2,3,5039000,76,0.32400000095367432
713548158,1,2,3,2349000,41,0.60600000619888306
713550483,1,5,1,13767000,96,0.22300000488758087
713552958,1,3,1,14833000,114,0.12800000607967377
713555133,2,3,2,2424000,40,0.35699999332427979
713556033,1,2,3,3959000,59,0.54900002479553223
713557533,1,1,3,2664000,81,0.37999999523162842
713560758,1,2,3,13392000,92,0.65600001811981201
713563383,1,3,3,3862000,80,0.49300000071525574
713564208,1,1,1,4159000,64,0.69199997186660767
713567958,1,4,2,4280000,82,0.47600001096725464
713569158,2,3,2,2086000,47,0.89099997282028198
713571258,1,3,2,1343000,41,0.05000000074505806
713572683,1,3,0,1226000,34,0
713573508,2,2,4,1740000,43,2.6000000536441803E-2
713574708,1,2,2,3124000,66,0.71799999475479126
713577483,1,3,4,1570000,31,0.25600001215934753
713578608,1,4,3,4082000,82,0
713579733,1,3,3,2597000,71,0.16699999570846558
713580633,1,2,3,1260000,27,0
713583408,2,3,2,2179000,50,0.19499999284744263
713585958,2,3,2,1457000,42,0
713586858,1,3,4,4187000,73,0.10000000149011612
713588958,1,1,1,3655000,70,0.70800000429153442
713590158,2,2,4,2042000,40,0.41200000047683716
713591283,1,6,1,4389000,77,0.64999997615814209
713592408,1,3,2,3391000,66,0
713593683,1,3,3,3504000,60,0.14200000464916229
713594883,2,3,3,2380000,43,0.57099997997283936
713597658,2,3,1,2021000,57,0.85399997234344482
713600958,1,5,3,3647000,65,5.9999998658895493E-2
713605908,1,1,1,3863000,69,3.7999998778104782E-2
713607108,1,1,2,4486000,61,0.77100002765655518
713608383,2,1,4,1632000,36,0
713610033,1,3,3,1314000,40,0.39399999380111694
713610933,1,2,1,4277000,90,0
713613258,1,1,2,4461000,71,0
713617608,1,2,3,4217000,79,0.05299999937415123
713620308,1,4,3,1232000,34,0.37099999189376831
713625483,1,2,2,1469000,29,0.21199999749660492
713629533,1,2,3,4321000,83,0.46599999070167542
713630733,1,3,3,2617000,54,0.34200000762939453
713632983,2,3,2,7886000,70,4.8000000417232513E-2
713634108,1,2,2,4293000,66,0.42100000381469727
713637783,1,2,0,1810000,38,8.2000002264976501E-2
713639058,2,3,3,1329000,35,0
713639958,1,3,1,1327000,41,8.6999997496604919E-2
713641233,1,6,4,3553000,65,0.18400000035762787
713642133,1,3,3,4558000,60,0.55400002002716064
713643858,1,4,2,1911000,47,0.92500001192092896
713644758,1,2,3,4098000,74,0.23600000143051147
713645883,1,3,4,5202000,88,0.79100000858306885
713647083,1,2,3,3696000,80,0.18899999558925629
713648208,1,2,2,4624000,86,0.77799999713897705
713650683,1,1,4,1591000,37,0.73199999332427979
713652783,1,1,1,5568000,90,0.51499998569488525
713653983,1,2,1,4342000,87,0.38199999928474426
713655108,1,3,1,14220000,108,0.14599999785423279
713656308,1,3,1,4210000,75,0
713657733,1,3,1,3809000,71,8.7999999523162842E-2
713661933,1,1,3,4835000,70,0
713663508,2,2,3,1088000,22,0
713664258,1,2,1,7359000,85,0.14000000059604645
713666058,1,1,3,4264000,76,0.58499997854232788
713668158,2,3,3,9212000,71,0
713670333,1,3,2,1378000,27,0.58899998664855957
713671158,1,3,1,15754000,121,6.7000001668930054E-2
713672208,1,5,2,3342000,76,0
713675658,1,3,2,4636000,85,8.6000002920627594E-2
713677158,2,2,3,2126000,45,0
713679633,2,3,5,1813000,51,0
713681433,1,2,4,5007000,91,9.0000003576278687E-2
713682708,1,1,2,3692000,60,0.12099999934434891
713685033,2,2,2,1848000,38,0
713686008,1,1,1,13041000,98,0
713687508,1,2,4,3159000,69,0.16200000047683716
713688933,1,1,1,8020000,74,0.17200000584125519
713691633,1,1,1,15514000,123,0
713692683,1,2,2,3216000,77,0.86699998378753662
713693958,1,3,4,1295000,29,0
713695158,1,4,3,5019000,78,0.67699998617172241
713696808,2,3,0,2252000,42,0.17499999701976776
713697933,1,2,2,7827000,77,3.7000000476837158E-2
713700258,1,3,3,4644000,79,0.64200001955032349
713701533,1,3,2,3578000,71,0.20399999618530273
713705358,1,6,1,13970000,109,0.13500000536441803
713706258,1,2,1,4890000,63,0.53700000047683716
713708358,1,3,3,12429000,111,0.05000000074505806
713709258,1,3,2,4424000,88,0.63899999856948853
713710383,1,2,1,2659000,55,0.14000000059604645
713713983,1,2,2,4906000,94,0.67299997806549072
713717283,2,3,3,1738000,32,0.94300001859664917
713718558,1,2,5,3393000,64,0
713722608,2,1,4,1757000,35,0.89600002765655518
713723433,1,1,3,4188000,79,0
713725683,1,3,2,2614000,79,0.56199997663497925
713726958,2,2,2,2191000,38,0
713730108,1,2,2,4686000,67,0.1080000028014183
713730933,2,3,5,1739000,44,0
713732883,1,1,2,4771000,81,0
713733633,2,3,2,10219000,85,0.18899999558925629
713734758,1,2,2,2080000,50,0.3529999852180481
713735508,1,1,2,1986000,36,5.7000000029802322E-2
713736333,2,3,4,1829000,41,0
713738883,1,2,3,1260000,34,0.45300000905990601
713739708,1,3,3,4479000,71,0.84899997711181641
713740533,1,3,3,2478000,52,0.60000002384185791
713741358,2,3,3,597000,17,7.5999997556209564E-2
713743158,1,3,2,1270000,21,9.0000003576278687E-2
713744058,1,2,3,5232000,78,0.63999998569488525
713745783,1,1,4,2336000,49,4.1999999433755875E-2
713746608,1,2,2,4240000,67,0.1080000028014183
713747733,1,3,2,2011000,41,0.7160000205039978
713748708,2,2,4,1757000,44,0
713750583,1,2,4,2190000,30,0.58399999141693115
713755458,2,3,4,10310000,63,9.6000000834465027E-2
713756508,1,1,3,1264000,30,0.2370000034570694
713757633,1,2,4,1596000,42,0.17499999701976776
713758758,1,2,2,17628000,109,0.17299999296665192
713759583,1,1,1,4883000,71,0.57400000095367432
713761608,1,3,3,8450000,90,4.8000000417232513E-2
713763633,1,3,2,1488000,30,0.2630000114440918
713764458,1,2,3,3453000,68,0.19699999690055847
713766183,1,3,4,4160000,81,0.15600000321865082
